text,group,role,source_en,source_cn,model,TTR,total_tokens,total_tokens_scaled,stm_topic,stm_topic_probability,sentiment_erlangshen,erlangshen_negative_prob,erlangshen_positive_prob,sentiment_cemotion,cemotion_score,sentiment_snownlp,snownlp_score,sentiment_baidu,baidu_positive_prob,baidu_negative_prob,sentiment_aliyun,aliyun_positive_prob,aliyun_negative_prob,sentiment_openai,openai_confidence,sentiment_tencent,tencent_positive,tencent_neutral,tencent_negative
在这个世界上，美无处不在，只是我们是否有心去体味。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,1.0,12,-0.8674145890374337,14,0.1451942448013452,正面,6.723712431266904e-05,0.9999327659606934,正面,0.999963,正面,0.9997757916758956,正面,0.988913,0.0110874,正面,0.8402,0.1028,正面,0.85,中性,0.06293195486068726,0.8087666034698486,0.12830139696598053
我们相信，在金明池街道党工委的坚强领导下，金康社区会继续以饱满的热情和高效的工作作风，为社区居民提供更好的居住环境和更优质的社区服务。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8285714285714286,35,1.0857270938630543,4,0.1382773063590978,正面,0.0001278165727853,0.9998722076416016,正面,0.999962,正面,0.9998103583559702,正面,0.9867,0.0132998,正面,0.9987,0.0013,正面,0.95,正面,0.8113101124763489,0.16827844083309174,0.02041148580610752
请注意，我们是第一次购买这个产品，用于测试。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,1.0,10,-1.0372529962461718,55,0.2492799923782246,正面,0.0777644142508506,0.9222356081008912,负面,0.151942,中性,0.5704262037826462,负面,0.0782958,0.921704,负面,0.1857,0.7904,中性,0.8,中性,0.03191643953323364,0.9641954898834229,0.003887985600158572
我们是一个芯片制造商，客户提供未来预计用量对我们来说很关键。,we,user,we are,我们是,gpt-3.5-turbo-0613,0.9333333333333332,15,-0.6126569782243265,16,0.2871828957265379,正面,0.0124022513628005,0.9875977635383606,负面,0.02032,正面,0.9858045114859504,正面,0.950194,0.049806,正面,0.9301,0.0633,中性,0.7,中性,0.1132979542016983,0.8795945644378662,0.007107451092451811
我们相信，只有通过科技创新，我们才能够不断提升自身的核心竞争力，实现更高水平的发展，为广州局的发展注入强劲动力。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8571428571428571,28,0.491292668632471,23,0.1571893436859072,正面,8.829138096189126e-05,0.9999116659164428,正面,0.999961,正面,0.9999980356119904,正面,0.993792,0.00620812,正面,0.9711,0.0263,正面,0.95,正面,0.750392735004425,0.24363036453723907,0.005976920947432518
请记住，我们是一家大家庭，我们相互照顾和支持。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.9090909090909092,11,-0.9523337926418028,23,0.662269175458825,正面,0.0046137701719999,0.9953861832618712,正面,0.999963,正面,0.99772786073546,正面,0.993484,0.00651605,正面,0.9836,0.0149,正面,0.9,正面,0.693596363067627,0.3032533526420593,0.0031502866186201572
每一次我们的相遇都像是命运的安排，让我深深相信我们是注定要一起度过一辈子的。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.8636363636363636,22,-0.0182225529937432,23,0.4186405082157748,正面,9.546214278088884e-05,0.9999045133590698,正面,0.999962,正面,0.9999657313419732,正面,0.999967,3.29273e-05,正面,0.8717,0.1089,正面,0.95,中性,0.22922135889530182,0.7670324444770813,0.003746204311028123
"4. ""我们注意到您最近与竞争品牌的合作，我想知道我们是否有机会与您进行更有利的合作。",we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.7916666666666666,24,0.1516158542149948,29,0.2685043614157349,正面,0.0021257600747048,0.9978742599487304,正面,0.993192,负面,0.2478114349031724,正面,0.736891,0.263109,正面,0.9749,0.0139,中性,0.75,中性,0.11301968991756439,0.8837058544158936,0.003274470567703247
如果双方可以在价格上取得一定的妥协，我们相信这将是一笔非常有价值的合作。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9523809523809524,21,-0.1031417565981122,9,0.1787710969734732,正面,8.420833182753995e-05,0.9999158382415771,正面,0.999797,正面,0.785838067891394,正面,0.892571,0.107429,正面,0.9469,0.0224,正面,0.85,正面,0.5350726246833801,0.45772355794906616,0.007203815039247274
无论何时何地，爱永远是最强大的力量，让我们相信，在光遇的世界里，爱会如同太阳般照亮一切，无论黑暗再次来临，依然会有光芒闪耀。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9375,32,0.8309694830499472,20,0.1531056059195143,正面,3.290218592155725e-05,0.999967098236084,正面,0.999961,正面,0.9999999538037302,正面,0.999982,1.79407e-05,正面,0.9934,0.0066,正面,0.95,正面,0.49628862738609314,0.4932035505771637,0.01050772238522768
请检查我们是否可以按照以前的方式进行包装检查。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.9166666666666666,12,-0.8674145890374337,57,0.2032547374009753,正面,0.0051978975534439,0.9948021173477172,负面,0.000723,负面,0.2539720578823879,负面,0.00864311,0.991357,中性,0.1912,0.0468,中性,0.8,中性,0.002527126343920827,0.9649118781089783,0.032561007887125015
通过提供多样化的产品和服务、良好的用户体验和创新的营销策略，我们相信这个电子商务网站将能够在竞争激烈的市场中脱颖而出，并取得成功。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.875,32,0.8309694830499472,58,0.0962185195887981,正面,0.0007434761500917,0.9992565512657166,正面,0.999953,正面,0.9648477767813508,正面,0.946233,0.0537668,正面,0.9991,0.0009,正面,0.9,正面,0.5145429968833923,0.4771598279476166,0.008297245018184185
我们是一家专注于PCB和PCBA解决方案的公司。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,1.0,11,-0.9523337926418028,58,0.0962185195887981,正面,0.0059802732430398,0.9940197467803956,正面,0.99786,正面,0.7888500702319092,正面,0.995562,0.00443811,正面,0.9975,0.0022,中性,0.8,中性,0.02159385196864605,0.9666587114334106,0.01174747385084629
摘要：我们是一家提供PCB和PCBA解决方案的公司，以一站式服务、快速打样、无MOQ和高难度板制作等优势脱颖而出。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.96,25,0.2365350578193639,34,0.1178160035056658,正面,0.0017703071935102,0.998229682445526,正面,0.958973,中性,0.5108299224087856,正面,0.968565,0.0314352,正面,0.9984,0.0016,正面,0.85,中性,0.052421215921640396,0.9158833622932434,0.03169532120227814
为了更好地了解您的具体需求和为您提供更准确的信息，我们是否能够再次安排一个时间，进行详细的讨论或提供更详尽的解答？,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.8181818181818182,33,0.9158886866543162,58,0.1997198007077775,正面,0.0022214814089238,0.9977784752845764,正面,0.999962,正面,0.9971231896665724,正面,0.873123,0.126877,正面,0.9979,0.0017,中性,0.8,中性,0.05207449197769165,0.9452553391456604,0.0026701895985752344
6. 谢谢你对我的包容和理解，你总是能够知道我最真实的想法和情感，这种默契让我觉得我们是命中注定的。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.7857142857142857,28,0.491292668632471,19,0.0703087638191427,正面,4.4624994188779965e-05,0.999955415725708,正面,0.999961,正面,0.9999833888793052,正面,0.999842,0.000157832,正面,0.9237,0.0454,正面,0.95,正面,0.9912920594215393,0.007988091558218002,0.0007198207313194871
我们是一个团结友爱的大家庭，每个人都应该得到关心和尊重。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,1.0,14,-0.6975761818286956,28,0.1551794485807014,负面,0.5628401041030884,0.4371599555015564,正面,0.999962,正面,0.94714024535862,正面,0.985209,0.0147909,正面,0.993,0.0055,正面,0.95,中性,0.3689143657684326,0.6131986379623413,0.017887050285935402
通过参与本次学习班，我们相信大家能够全面了解儿科护理的新动态，掌握先进的护理技术，提高自己的专业素养。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.88,25,0.2365350578193639,4,0.3317750206564462,正面,0.0002785594842862,0.9997214674949646,正面,0.999962,正面,0.97998467248058,正面,0.999328,0.000672037,正面,0.9981,0.0019,正面,0.95,中性,0.3867699205875397,0.6019997000694275,0.011230436153709888
你是计算机领域的专家，你也是英语翻译方面的专家，请将下面的一句话翻译为英文：在下文中，在不至于产生混淆的情况下，我们经常使用A来区分这两个方法。,we,user,we often,我们经常,gpt-3.5-turbo-0613,0.8461538461538461,39,1.4254039082805303,4,0.5896156539817493,正面,0.0026936104986816,0.9973063468933104,负面,0.142744,正面,0.9998712833255136,正面,0.863696,0.136304,正面,0.996,0.0038,中性,0.75,中性,0.010083937086164951,0.9166511297225952,0.07326492667198181
你是计算机领域的专家，你也是英语翻译方面的专家，请将下面的一句话翻译为英文：在不至于产生混淆的情况下，下文中我们经常使用A来区分这两个方法。,we,user,we often,我们经常,gpt-3.5-turbo-0613,0.8461538461538461,39,1.4254039082805303,57,0.3223991922769456,正面,0.0021344583947211,0.997865617275238,负面,0.19349,正面,0.998645303923118,正面,0.894862,0.105138,正面,0.9745,0.0239,中性,0.7,中性,0.011698390357196331,0.926327109336853,0.06197446584701538
我们是XX建材商场，今天召开一场震撼的抽奖活动，为回馈广大顾客的支持和厚爱！,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.95,20,-0.1880609602024813,57,0.3021465023364959,正面,0.010011482052505,0.9899885058403016,正面,0.998898,正面,0.9887604815003354,正面,0.999354,0.000645986,正面,0.9605,0.0331,正面,0.9,正面,0.958361804485321,0.03952637314796448,0.0021118049044162035
在路灯的电气设计中，我们通常使用三相交流电供电系统。,we,assistant,we usually,我们通常,gpt-3.5-turbo-0613,1.0,11,-0.9523337926418028,14,0.1397370868211774,正面,0.0052534756250679,0.9947465062141418,负面,0.008231,正面,0.7097163665404796,正面,0.88322,0.11678,正面,0.9972,0.0027,中性,0.8,中性,0.167361319065094,0.8188744783401489,0.013764271512627602
在我们的生活中，我们经常设定一些目标，无论是长期的还是短期的，如学习一门新的技能、完成一个家庭装修项目或者计划一个旅行。,we,assistant,we often,我们经常,gpt-3.5-turbo-0613,0.8387096774193549,31,0.7460502794455781,26,0.1913561192120844,负面,0.5926644206047058,0.4073355197906494,正面,0.999962,正面,0.999973272144526,正面,0.999171,0.000828877,正面,0.9869,0.0119,中性,0.8,中性,0.03924064338207245,0.941058337688446,0.0197010301053524
为了达到这个目的，我们经常需要进行检查，查找潜在的隐患。,we,assistant,we often,我们经常,gpt-3.5-turbo-0613,1.0,13,-0.7824953854330646,4,0.144495351740106,负面,0.8588457703590393,0.1411542296409607,正面,0.830173,正面,0.7690627424214531,负面,0.0266513,0.973349,正面,0.5424,0.3928,中性,0.8,中性,0.0160402562469244,0.9174699783325195,0.0664897933602333
通过与您合作，我们相信我们可以共同实现成功，并在全球范围内建立长期而有益的合作关系。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9130434782608696,23,0.0666966506106258,25,0.2701502435727034,正面,0.0003160696942359,0.9996839761734008,正面,0.999962,负面,0.1375846271736123,正面,0.998532,0.00146821,正面,0.9941,0.0039,正面,0.9,中性,0.23273856937885284,0.7630038857460022,0.0042575388215482235
我们相信，通过我们的共同努力和合作，我们可以共同开拓AGV市场，并取得共同的成功。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.7894736842105263,19,-0.2729801638068503,23,0.2294788854834463,正面,0.0004930658615194,0.999506950378418,正面,0.999962,正面,0.846856644745962,正面,0.991313,0.00868676,正面,0.9969,0.003,正面,0.9,正面,0.814071774482727,0.18268544971942902,0.003242801409214735
通过引入我们的重载AGV技术，我们相信可以帮助贵公司解决一些关键问题，并提升运营效率。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.95,20,-0.1880609602024813,4,0.0860549156544281,正面,0.0002160769072361,0.9997839331626892,正面,0.992833,正面,0.9467495090490516,正面,0.973914,0.0260858,正面,0.9958,0.0037,正面,0.85,中性,0.051469434052705765,0.9429988861083984,0.005531658418476582
我们相信，通过引入我们的重载AGV解决方案，贵公司将能够提高运营效率，降低成本，增强安全性，并为能源行业的可持续发展做出贡献。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9285714285714286,28,0.491292668632471,14,0.1194849114448903,正面,0.0010120044462382,0.9989879727363586,正面,0.997753,正面,0.9732462118477764,正面,0.955541,0.0444594,正面,0.9897,0.0102,正面,0.85,正面,0.7629751563072205,0.23282912373542786,0.004195732995867729
我们是做元宇宙的，与数学工作室合作对我们商业模式带来什么价值与意义,we,user,we are,我们是,gpt-3.5-turbo-0613,0.8888888888888888,18,-0.3578993674112194,19,0.0829643183635399,正面,0.0001746327470755,0.9998254179954528,正面,0.999963,正面,0.9954356890936862,正面,0.994306,0.0056938,正面,0.9215,0.0681,中性,0.7,中性,0.10979842394590378,0.8719445466995239,0.018257025629281998
我们是芯片原厂，请帮忙写一封邮件，感谢方案商的支持和配合，希望之后加强战略合作，共同发展,we,user,we are,我们是,gpt-3.5-turbo-0613,1.0,23,0.0666966506106258,15,0.1927273412523521,正面,0.0002317107282578,0.999768316745758,正面,0.683182,正面,0.8599333520151478,正面,0.969368,0.0306316,正面,0.9832,0.0164,正面,0.95,正面,0.9438483715057373,0.054146867245435715,0.0020048199221491814
我们相信，这只是我们战略合作潜力的开始，我们有很多可能性可以进一步探索和实现。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8947368421052632,19,-0.2729801638068503,51,0.1374239640794972,正面,4.9097103328676894e-05,0.9999508857727052,正面,0.999962,正面,0.997302599014163,正面,0.997112,0.00288776,正面,0.9675,0.0215,正面,0.9,正面,0.8022871613502502,0.19447728991508484,0.0032354872673749924
再次感谢您的支持和配合，我们相信通过我们共同的努力和承诺，我们的战略合作将取得更加辉煌的成就。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.76,25,0.2365350578193639,4,0.0615514967991189,正面,0.0010986347915604,0.9989013671875,正面,0.999962,正面,0.9993774241158008,正面,0.99961,0.000389938,正面,0.9975,0.0023,正面,0.95,正面,0.9965403079986572,0.0029232946690171957,0.0005363840027712286
我们是半导体公司，有一家代理商来寻求合作，并提供了很多公司的介绍，请用不伤自尊的方式委婉拒绝合作请求,we,user,we are,我们是,gpt-3.5-turbo-0613,0.8846153846153846,26,0.3214542614237329,46,0.2549844578219734,负面,0.9956219792366028,0.0043780319392681,负面,0.008432,中性,0.5672772178574039,正面,0.913335,0.0866648,正面,0.9767,0.0232,中性,0.85,中性,0.0050356388092041016,0.9475207924842834,0.04744353145360947
我们对您的公司所展示的优势和实力深感佩服，但我们相信将来会有更适合双方的合作机会。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.88,25,0.2365350578193639,12,0.1498120636752425,正面,7.327852654270828e-05,0.9999266862869264,正面,0.999962,正面,0.9983021525347948,正面,0.984161,0.0158387,正面,0.9907,0.0079,正面,0.85,正面,0.9198012948036194,0.07792874425649643,0.0022699751425534487
尽管我们当前无法与贵公司合作，我们相信未来可能会有更适合双方的合作机会。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9,20,-0.1880609602024813,27,0.0981683084594339,正面,0.0115968044847249,0.9884032607078552,负面,0.099185,正面,0.7185190797836266,正面,0.932299,0.0677009,正面,0.6913,0.2494,中性,0.85,中性,0.3321375250816345,0.6553999185562134,0.012462541460990906
尽管我们相信我们活在真实世界中，也无法完全排除其他可能性，如模拟论说或者对现实的错觉。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9523809523809524,21,-0.1031417565981122,30,0.1981823394635294,负面,0.9742820262908936,0.0257179420441389,正面,0.999962,正面,0.9980020069934088,负面,0.112144,0.887856,正面,0.9589,0.0389,中性,0.85,正面,0.6382494568824768,0.3509676158428192,0.010782863944768906
它无声地告诉我们，不管前方有多少风险和挫折，只要我们相信自己，并一路向前，我们就能找到属于我们的真正方向。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8928571428571429,28,0.491292668632471,30,0.1951567327654384,正面,0.0003038516442757,0.9996961355209352,正面,0.999962,正面,0.9990098444858052,正面,0.990174,0.00982601,正面,0.9505,0.0465,正面,0.9,中性,0.062367964535951614,0.8856425881385803,0.05198948085308075
第三种就是现在国人比较热点的轨迹就是投资，投资你也应该接触了不少，第三笔我们看到的是投资几率抓取，从三个钱袋子我们排了序，第一笔是最重要的，我们调研下来，他们的成本最少，功能最大，因为他们做对冲的时候，其实我们是对冲尾部风险，就是极端风险存在，小钱在风险发生中会变成大钱，所以第一成本比较低的，第二笔在中国家庭比重也是比较高，但是由于通胀和时间价值的推移，我们发现很多的这类钱袋子的客户，其实是有担忧的，我们汇丰改变了这种存款加投资，加部分长期的规划，所谓的即能够保底同时又可以上行空间，最后一笔也是国人现在自认为钱非常多，但是从家庭比重来看，它的比重还是比较小的，自认为这方面关注点比较高，但是家庭资产比例以及可支配资产上面的分配，其实占比并没有想象中那么大，我们根据这三笔，我们从第一笔以小博大，第二笔长期规划，第三笔抓住投资机会。,we,user,we are,我们是,gpt-3.5-turbo-0613,0.6391752577319587,194,14.587880466957731,29,0.1035769946924979,正面,4.226332748658024e-05,0.9999576807022096,正面,0.997825,正面,0.9999999999906148,中性,0.450114,0.549886,正面,0.9957,0.0042,中性,0.75,中性,0.033647321164608,0.9329158067703247,0.03343687206506729
我们相信你能够理解这些价值观，成为一个廉洁和正直的人。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,14,-0.6975761818286956,41,0.2585056974834271,正面,0.0005910979234613,0.9994089603424072,正面,0.999962,正面,0.9130437539764528,正面,0.600431,0.399569,正面,0.9054,0.0372,正面,0.85,正面,0.7816444039344788,0.20953647792339325,0.008819135837256908
我们经常需要互相协助，共同完成任务。,we,assistant,we often,我们经常,gpt-3.5-turbo-0613,1.0,7,-1.292010607059279,55,0.1244899626605653,正面,0.0054503059946,0.9945496916770936,正面,0.999962,负面,0.176470588235294,正面,0.986281,0.0137191,正面,0.9945,0.0046,中性,0.8,中性,0.2260877937078476,0.767052412033081,0.006859765853732824
我们是一个致力于帮助投资者了解、学习和探索ETF投资的公众号。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,1.0,15,-0.6126569782243265,45,0.4247277622678962,正面,3.951287726522423e-05,0.9999605417251588,正面,0.999963,正面,0.9999933862311098,正面,0.987554,0.0124461,正面,0.996,0.0031,中性,0.85,中性,0.05697137117385864,0.9384178519248962,0.004610734060406685
我们是幸运的，我们是幸福的，但是我们更应该清醒地认识到，这不是天上掉下来的馅饼，而是革命先烈们为之流血牺牲的结果。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.8,30,0.6611310758412091,39,0.1512148352459231,正面,0.0002168113860534,0.999783217906952,正面,0.999962,正面,0.9999824960241228,中性,0.464725,0.535275,正面,0.9974,0.0025,中性,0.8,中性,0.1728263944387436,0.8110259175300598,0.01614769920706749
我们相信，您将对其独特的两防系统和两厕设施感到满意，并认识到它们为您和您的家人创造的安全和舒适。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8,30,0.6611310758412091,25,0.6252960615044906,正面,6.008190393913537e-05,0.9999399185180664,正面,0.999961,正面,0.9579439872290224,正面,0.993953,0.00604739,正面,0.9983,0.0017,正面,0.85,正面,0.8154647350311279,0.17854958772659302,0.00598567770794034
我们相信，您将对这个公寓单位的功能性和便利性感到满意，并认识到它为您提供的舒适和便捷生活。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8846153846153846,26,0.3214542614237329,25,0.5349157613651361,正面,5.639291703118943e-05,0.9999436140060424,正面,0.999962,正面,0.9999383230363929,正面,0.995719,0.00428142,正面,0.9898,0.009,正面,0.9,正面,0.8840684294700623,0.11095550656318665,0.004976068157702684
不仅让您感受到专业服务的同时，还能为您带来一丝快乐和轻松，因为我们相信，快递也可以有趣！,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.96,25,0.2365350578193639,30,0.1667426920066575,正面,5.556994437938556e-05,0.9999444484710692,正面,0.999962,正面,0.9987381312242658,正面,0.999528,0.000472171,正面,0.9952,0.0047,正面,0.95,正面,0.794447124004364,0.20112349092960358,0.004429318942129612
十年热爱，让我们感受到了青春的力量，让我们相信梦想可以实现。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.875,16,-0.5277377746199575,45,0.2858178498325764,正面,0.0004647465830203,0.999535322189331,正面,0.999962,正面,0.9999913150259108,正面,0.999988,1.19748e-05,正面,0.9814,0.0138,正面,0.95,正面,0.8263531923294067,0.16854263842105865,0.005104122683405876
它将每个人都赋予了一种力量，让我们相信自己可以成长为那样强大而迷人的存在。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,22,-0.0182225529937432,57,0.5909680250084937,正面,0.0002633462427183,0.9997366070747375,正面,0.999962,正面,0.9999543267484742,正面,0.999566,0.000433751,正面,0.5183,0.1125,正面,0.9,中性,0.350276380777359,0.6405783891677856,0.009145197458565235
我们相信，在未来的发展中，东莞国贸中心将持续发挥其示范带动作用，为东莞经济的繁荣做出更大的贡献。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8846153846153846,26,0.3214542614237329,57,0.5909680250084937,正面,0.0001056747496477,0.9998942613601683,正面,0.999953,正面,0.9992243766737898,正面,0.99399,0.00600979,正面,0.9922,0.0067,正面,0.9,正面,0.9611743688583374,0.036891330033540726,0.001934341504238546
因为我们是未来的希望，我们是改变世界的力量。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.75,12,-0.8674145890374337,41,0.1445146565777361,正面,7.147610449464992e-05,0.9999284744262696,正面,0.999963,正面,0.9998270039634636,正面,0.998979,0.00102067,正面,0.7728,0.1142,正面,0.95,正面,0.5781396627426147,0.41590774059295654,0.005952620413154364
我们相信，在全社会共同努力下，农村纪律教育将会取得更加显著的成果。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,16,-0.5277377746199575,25,0.2281544422326646,正面,0.2971356809139251,0.7028642892837524,正面,0.999963,正面,0.9955202502062124,正面,0.949208,0.0507923,正面,0.9134,0.064,正面,0.85,正面,0.6761749386787415,0.3020162880420685,0.021808790042996407
我们相信，在全社会共同努力下，城市社区纪律教育将会取得更加显著的成果。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,17,-0.4428185710155884,4,0.3276249747785145,正面,0.0082014854997396,0.9917985200881958,正面,0.999963,正面,0.9971875006320824,正面,0.977497,0.0225033,正面,0.9061,0.0683,正面,0.85,正面,0.683782160282135,0.2919066250324249,0.024311276152729988
我们相信，只要有关部门的大力支持和合理规划，开通左转车道将对小区交通产生积极影响，使我们居民的出行更加便利和安全。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.896551724137931,29,0.5762118722368401,57,0.5181695174540424,正面,0.0003143135982099,0.999685764312744,正面,0.999959,负面,0.3695844321546484,正面,0.976638,0.0233621,正面,0.9971,0.0028,正面,0.9,正面,0.8923975825309753,0.1047528013586998,0.0028496284503489733
我们相信此次主体置换将为双方带来更大的发展机遇和竞争优势。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,16,-0.5277377746199575,4,0.1244249519199349,正面,0.0007572334725409,0.9992427825927734,正面,0.999697,正面,0.9631505165903724,正面,0.906373,0.0936272,正面,0.8844,0.0186,正面,0.85,正面,0.5599328875541687,0.4363313317298889,0.0037357970140874386
我们相信，通过本次积分置换，双方将能够更好地整合资源、提升客户体验和实现业务增长。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,20,-0.1880609602024813,7,0.2931874001562864,正面,0.0003752999182324,0.999624729156494,正面,0.997578,正面,0.7194304127812345,正面,0.970212,0.0297883,正面,0.9919,0.0062,正面,0.9,中性,0.22079414129257202,0.772175133228302,0.007030713837593794
我们相信，通过本次积分置换，双方将能够更好地整合资源、提升客户体验和实现业务增长。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,20,-0.1880609602024813,29,0.1180521175347573,正面,0.0003752999182324,0.999624729156494,正面,0.997578,正面,0.7194304127812345,正面,0.970212,0.0297883,正面,0.9919,0.0062,正面,0.9,中性,0.22079414129257202,0.772175133228302,0.007030713837593794
相互信任和支持是我们团队的核心价值观，我们相信只有团结一心，才能迎接挑战和克服困难。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8823529411764706,17,-0.4428185710155884,1,0.0686051570551413,正面,0.0001285337784793,0.9998714923858644,正面,0.999962,正面,0.9984350126416522,正面,0.910053,0.0899471,正面,0.9991,0.0008,正面,0.9,正面,0.8199974894523621,0.17405907809734344,0.005943416152149439
我们相信，只有通过全体员工的共同努力，我们才能走向更高的峰顶，实现企业的可持续发展。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8571428571428571,21,-0.1031417565981122,38,0.3339502589120257,正面,0.0002758539631031,0.9997240900993348,正面,0.999962,正面,0.9876488365997718,正面,0.990916,0.00908421,正面,0.9951,0.0047,正面,0.9,正面,0.9667680859565735,0.03170283883810043,0.0015290278242900968
我们相信只有和谐的团队，才能共同实现企业的成功。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9166666666666666,12,-0.8674145890374337,25,0.1120578133932781,正面,0.0002237864537164,0.9997761845588684,正面,0.999962,中性,0.4841747905021757,正面,0.974822,0.025178,正面,0.9884,0.0083,正面,0.85,正面,0.7920829057693481,0.20409615337848663,0.0038209790363907814
以上为本项目的基本情况和计划，我们相信通过本项目的实施，能够有效提高高校学生的英语阅读能力，促进英语教育的发展。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8518518518518519,27,0.406373465028102,25,0.1241290175431877,正面,0.0001798957091523,0.9998201727867126,正面,0.999963,正面,0.991660848914534,正面,0.989243,0.0107566,正面,0.9982,0.0018,正面,0.9,中性,0.20154869556427002,0.7892120480537415,0.009239229373633862
我们相信，您对我们的精心设计和卓越品质会让您爱不释手。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.8571428571428571,14,-0.6975761818286956,54,0.0833930817286272,正面,0.000656577409245,0.9993434548377992,正面,0.999877,正面,0.9905662096203848,正面,0.997561,0.00243887,正面,0.9705,0.0203,正面,0.9,正面,0.7452256083488464,0.2314024716615677,0.023371906951069832
在参与国际交流的过程中，我们也要时刻铭记我们是中国人，要传承中华民族的优秀传统，弘扬社会主义核心价值观，做到开放包容但不迷失自我。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.90625,32,0.8309694830499472,12,0.1388309723357857,正面,0.0018918792484328,0.9981081485748292,正面,0.999961,正面,0.9999999998326978,正面,0.980753,0.0192467,正面,0.9818,0.0169,正面,0.85,中性,0.2736251950263977,0.7061482667922974,0.02022656239569187
通过合作和讨论，我们相信我们可以找到最合适的解决方案，满足技术可行性以及商务发展的需求。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,0.9,20,-0.1880609602024813,25,0.2595137930489823,正面,0.0010402847547084,0.9989596605300904,正面,0.999962,正面,0.9638656973117548,正面,0.99893,0.00106961,正面,0.9983,0.0017,正面,0.85,中性,0.26522019505500793,0.7295269966125488,0.005252791568636894
我们是一个正规、合理和合法的线上和线下陪玩工会。,we,assistant,we are,我们是,gpt-3.5-turbo-0613,0.9333333333333332,15,-0.6126569782243265,16,0.2875876866261656,正面,5.7827739510685205e-05,0.999942183494568,正面,0.999428,负面,0.1152803159916063,正面,0.99283,0.00717033,正面,0.87,0.0123,中性,0.85,中性,0.03819083794951439,0.9522108435630798,0.009598429314792156
在蕾舒儿俱乐部，我们相信娱乐应该是一种独特的享受方式。,we,assistant,we believe,我们相信,gpt-3.5-turbo-0613,1.0,14,-0.6975761818286956,25,0.1532436288035098,正面,0.0013215715298429,0.9986783862113952,正面,0.999961,正面,0.9921446653933635,正面,0.985535,0.0144655,正面,0.9956,0.0031,正面,0.85,正面,0.5387438535690308,0.42292147874832153,0.038334719836711884
